X,Y,OBJECTID,TNF_LS_NO,SLIDE_NO,INVENTORY,CONFID_DAT,YR_INT_TYP,YR_OCCURANCE,LATEST_YEAR_NOTSEEN,FIRST_YEAR_SEEN,TREATMENT,RD_RELATED,STRM_IMPAC,PRED_COVER,COVER_SPP,COVER_PERCENT,FAIL_TYPE,VEG_CLASS,EXAMINER,SLOPE_PER,SLOPE_SHA,BDRK_F_ZON,PM_F_ZONE,LANDSLIDE_NAME,LANDWEHR_N,GROUPED_SL,RECURRANCE,NUMBER_
-132.721985133616,54.7090012906091,36349,6468,C1897,T10,E00001978,2006P,1978,1972,1985,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.799634207374,54.7096979217247,36350,6469,C1898,T10,E00001978,2006P,1978,1972,1985,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.82130937992,54.7029741387014,36351,6470,C1899,T10,E00001991,2006P,1991,1985,1997,N,N,N,BATR,ALRU2,80,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.838734926709,54.7003368672649,36352,6471,C1900,T10,E00001938,2008P,1938,1929,1948,N,N,N,BATR,ALRU2,50,TRZO-DEFL-FLOW,PV,Darin Silkworth,,,,,,,,,
-132.825104700842,54.6994087291774,36353,6472,C1901,T10,E00002005,2006P,2005,2005,2006,N,N,N,BARE,,0,TRZO-DEFL-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.79881501963,54.7009540088586,36354,6473,C1902,T10,E00001960,2006P,1960,1948,1972,N,N,N,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.781031153059,54.6970383963591,36355,6474,C1903,T10,E00001960,2006P,1960,1948,1972,N,N,N,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.790331736465,54.7027661340436,36356,6475,C1904,T10,E00001978,2006P,1978,1972,1985,N,N,N,BATR,PISI,90,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.775179507097,54.6962612811807,36357,6476,C1905,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.703234445275,54.6843580432822,36358,6477,C1906,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.705750236569,54.6844016679298,36359,6478,C1907,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.711064464093,54.6866613121813,36360,6479,C1908,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.726709585375,54.685637297992,36361,6482,C1911,T10,E00002001,2006P,2001,1997,2005,N,N,N,BATR,ALRU2,30,SOAR-DEFL-FLOW,PV,Darin Silkworth,,,,,,,,,
-132.744510915944,54.6943238674816,36362,6484,C1913,T10,E00001978,2006P,1978,1972,1985,N,N,N,BATR,PISI,100,SOAR-DEFL-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.697767720765,54.6821713580517,36363,6485,C1914,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.694834704227,54.6816507864633,36364,6486,C1915,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.687518172057,54.6807657834894,36365,6487,C1916,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.736951523565,54.6738211855802,36366,6488,C1917,T10,E00001960,2006P,1960,1948,1972,N,N,N,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.705630280484,54.67703800196,36367,6489,C1918,T10,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.991871437667,54.7894404637959,36368,6490,C1919,T10,E000-1948,2006P,-1948,,1948,,N,Y,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.00025832909,54.9211266946199,36369,6491,C1920,T10,E00001960,2007P,1960,1948,1972,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.086201199496,55.1288301024047,36370,6493,C1922,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.093434661957,54.8814635365524,36371,6494,C1923,T10,E00001960,2005P,1960,1948,1971,,N,N,BARE,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.090967356741,54.8839837068977,36372,6495,C1924,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.086214702336,54.7844720305879,36373,6498,C1927,T10,E000-1948,2005P,-1948,,1948,,N,Y,BASH,ALSI3,100,SOAR-DEFL-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.094141232977,54.7862400234778,36374,6499,C1928,T10,E000-1948,2005P,-1948,,1948,,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-132.111979393925,54.7334843519869,36375,6500,C1929,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.13298468582,54.905998422989,36376,6501,C1930,T10,E000-1948,2005P,-1948,,1948,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.191048044517,54.7230626899289,36377,6517,C1947,T10,E000-1948,2006P,-1948,,1948,,N,N,BATR,ALRU2,85,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.191428343983,54.7264704338747,36378,6518,C1948,T10,E00001978,2006P,1978,1971,1985,,N,Y,BARE,CON1,25,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.196756784883,54.727186574129,36379,6519,C1949,T10,E00002001,2006P,2001,1997,2006,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.197925297447,54.7282195209652,36380,6520,C1950,T10,E00001977,2006P,1977,1975,1979,,N,Y,BARE,ALRU2,45,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,Yes,
-132.318250069953,54.9583750058996,36381,6577,C2006,T10,E000-1948,2006P,-1948,,1948,,N,Y,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.324638474511,54.9438687970193,36382,6578,C2007,T10,E00001960,2006P,1960,1948,1971,,N,Y,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.340864951179,54.9270047497586,36383,6579,C2008,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.348927163638,54.9400999756078,36384,6580,C2009,T10,E00001960,2006P,1960,1948,1971,,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.345085511649,54.9387868741499,36385,6581,C2010,T10,E00001960,2006P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.345442241334,54.9403069110977,36386,6582,C2011,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,60,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.350461930402,54.9579783473678,36387,6583,C2012,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.343628871091,54.9590520213278,36388,6584,C2013,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-132.61439778763,55.2299772935186,36389,6688,C2120,T10,E000-1948,2006P,-1948,,1948,,N,Y,BEDR,ALSI3,20,TRZO-DEFL-FLOW,PV,Darin Silkworth,,,,,,,,Yes,
-132.696685994303,54.8078391039583,36390,6700,C2124,T10,E00002001,2006P,2001,1997,2006,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.696574146581,54.8085279409726,36391,6701,C2125,T10,E00002001,2006P,2001,1997,2006,,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-132.129719138462,54.9508779034204,36392,6749,C1931,T10,E00001978,2005P,1978,1971,1985,,N,N,BATR,CON1,80,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.383285799973,54.9435990157697,36393,6754,C2026,T10,E00001960,2005P,1960,1948,1971,,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-131.375993243383,54.8784970290728,36394,7383,K0449,T11,E000-1929,2008P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.351928982436,54.8806540474433,36395,7390,K0456,T11,E000-1929,2005P,-1929,,1929,N,N,N,BATR,PISI,90,TRZO-DEFL-FLOW,CO,Darin Silkworth,,,,,,,,,
-131.373524240783,54.8825194544258,36396,7396,K0462,T11,E00001960,2008P,1960,1948,1973,N,N,N,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.35766476968,54.8843674436481,36397,7401,K0466,T11,E000-1929,2008P,-1929,,1929,N,N,N,BATR,ALRU2,98,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.356925038144,54.8809278987449,36398,7403,K0468,T11,E00002001,2008P,2001,1997,2005,N,N,N,BARE,ALRU2,20,SOAR-DEFL-FLOW,UN,Darin Silkworth,,,,,,,,,
-131.371926922266,54.8888678926612,36399,7413,K0478,T11,E00002001,2008P,2001,1997,2005,N,N,N,BATR,ALRU2,50,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.370754853849,54.8858329908195,36400,7414,K0479,T11,E00002002,2008P,2002,1997,2008,N,N,N,BARE,ALRU2,10,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-131.364962872298,54.8814026186214,36401,7416,K0481,T11,E00002006,2008P,2006,2005,2008,N,N,N,BARE,ALRU2,30,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-131.364251659233,54.8861996247301,36402,7420,K0485,T11,E00002001,2008P,2001,1997,2005,N,N,Y,BARE,ALRU2,10,SOAR-DEFL-FLOW,UN,Darin Silkworth,,,,,,,,,
-131.371706934586,54.8849401006846,36403,7687,K0738,T11,E00001985,2008P,1985,1973,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.355591483974,54.8761454699221,36404,7726,K0777,T11,E00001960,2008P,1960,1948,1973,N,N,N,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.355833739321,54.8769029878897,36405,7727,K0778,T11,E00001960,2008P,1960,1948,1973,N,N,N,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.354253818677,54.8781926001133,36406,7728,K0779,T11,E00001960,2008P,1960,1948,1973,N,N,N,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.35560033703,54.8786517849258,36407,7729,K0780,T11,E00001960,2008P,1960,1948,1973,N,N,N,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-131.361904012028,54.8816244510497,36408,7730,K0781,T11,E00001991,2008P,1991,1948,1997,N,N,N,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.690947070779,55.6009282840023,36409,14283,M2290,T17,E000-1948,1998P,-1948,,1948,N,N,N,BEDR,CON1,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.689593101163,55.5999162511919,36410,14284,M2291,T17,E000-1948,1998P,-1948,,1948,N,N,N,BEDR,CON1,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.674786467335,55.5773094792392,36411,14286,M2293,T17,E00001973,1998P,1973,1948,1998,N,N,N,BATR,ALRU2,80,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.664046646158,55.5549930077081,36412,14287,M2294,T17,E00001973,1998P,1973,1948,1998,N,N,Y,BARE,ALRU2,40,TRZO-DEFL-FLOW,UN,Dennis Landwehr,,,,,,,,,
-131.374459664598,54.8818164572936,36413,8252,K0918,T11,E00001960,2008P,1960,1948,1973,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.767880014576,55.276581475337,36414,14296,M1398,T17,E00001973,2008P,1973,1948,1998,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-130.968999486345,56.0612567859074,36415,14361,M1597,T17,E00002003,2007P,2003,1998,2007,N,N,Y,BAGR,PHAR3,90,SOAR-DEAV-FLOW,PV,Dennis Landwehr,,,,,,,,,
-131.372067421523,54.8799354616247,36416,9458,K0927,T11,E00001938,2008P,1938,1929,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.763813666453,55.2774575209119,36417,14297,M1397,T17,E00001973,2008P,1973,1948,1998,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-130.779445632069,55.2767375567095,36418,14298,M2937,T17,E00001973,2008P,1973,1948,1998,N,N,N,BATR,ALRU2,75,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.778078071799,55.2765017909013,36419,14299,M2938,T17,E00001973,2008P,1973,1948,1998,N,N,N,BEDR,CON1,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.779314687864,55.2739846287204,36420,14300,M4218,T17,E00001973,2008P,1973,1948,1998,N,N,N,BEDR,CON1,15,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.779770830525,55.27538472966,36421,14301,M1403,T17,E00001973,2008P,1973,1948,1998,N,N,N,BEDR,CON1,20,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.779866021436,55.275150670646,36422,14302,M1402,T17,E00001973,2008P,1973,1948,1998,N,N,N,BEDR,CON1,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.781958757439,55.2861328643812,36423,14303,M1401,T17,E00001973,2008P,1973,1948,1998,N,N,N,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.777176251476,55.2852680720522,36424,14304,M1400,T17,E00001973,2008P,1973,1948,1998,N,N,N,BATR,CON1,10,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-130.808878362842,55.2655037685363,36425,14305,M1399,T17,E00001973,2008P,1973,1948,1998,N,N,N,BATR,ALRU2,75,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.809443346344,55.2665051374594,36426,14306,M2935,T17,E00001973,2008P,1973,1948,1998,N,N,N,BEDR,CON1,20,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.741445626528,55.2446210709653,36427,14309,M1395,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BATR,ALRU2,80,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.741471107181,55.2438086209593,36428,14310,M2939,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BATR,ALRU2,90,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.741848816004,55.2432886839047,36429,14311,M2940,T17,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALRU2,65,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.742505796542,55.2420279728086,36430,14312,M2941,T17,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALRU2,85,TRZO-DEFL-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.742636228209,55.2412176817879,36431,14313,M2942,T17,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALRU2,80,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.746622895387,55.2660027202989,36432,14317,M2946,T17,E00001973,2008P,1973,1948,1998,N,N,N,BASH,CON1,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.71255996183,54.6880364489693,36433,10207,C2230,SS,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.714864862585,54.6892408356442,36434,10208,C2229,SS,E000-1929,2006P,-1929,,1929,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.795815712344,54.696263181289,36435,10209,C2228,SS,E00001960,2006P,1960,1948,1972,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.03941446929,54.7253637341336,36436,10322,C2317,SS,E00001960,2006P,1960,1948,1971,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.822897112311,54.7345674654066,36437,10210,C2227,SS,E000-1929,2006P,-1929,,1929,N,N,Y,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Darin Silkworth,,,,,,,,,
-132.834342253497,54.753512572756,36438,10211,C2226,SS,E00001960,2008P,1960,1948,1972,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-133.076092400916,54.9247696982356,36439,10215,C2222,SS,E000-1929,2008P,-1929,,1929,N,N,N,BEDR,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-131.021799288194,56.2075272973091,36440,15233,M1437,T17,E00001965,2010P,1965,1948,1985,N,N,Y,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.778819343962,55.4469266822252,36441,15234,M2366,T17,E000-1948,1998P,-1948,,1948,N,N,Y,BARE,CON1,15,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.814931007019,55.161869970396,36442,14326,M2955,T17,E00001966,2008P,1966,1948,1985,N,N,N,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.79279284901,55.2101310596458,36443,14327,M2956,T17,E000-1948,2008P,-1948,,1948,N,N,N,BEDR,CON1,15,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.795010402282,55.2124546943407,36444,14328,M2957,T17,E000-1948,2008P,-1948,,1948,N,N,N,BEDR,CON1,15,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.692214688186,55.1998429747478,36445,14329,M2958,T17,E00001991,2008P,1991,1985,1998,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-130.674602811499,55.2056453962405,36446,14330,M2959,T17,E00001966,2008P,1966,1948,1985,N,N,Y,BASH,ALSI3,55,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.676319378291,55.2069953800037,36447,14331,M2960,T17,E00001966,2008P,1966,1948,1985,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.684809925178,55.213594460832,36448,14332,M2961,T17,E00001991,2008P,1991,1985,1998,N,N,N,BATR,CON1,100,SOAR-DEAV-FLOW,CO,Dennis Landwehr,,,,,,,,,
-130.708646085277,55.1743437163585,36449,14333,M2962,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BEDR,CON1,70,SOAR-DEFL-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.623393741513,55.2204501924834,36450,14336,M2965,T17,E00001973,2008P,1973,1948,1998,N,N,Y,BATR,CON1,70,SOAR-DEFL-FLOW,CO,Dennis Landwehr,,,,,,,,,
-130.618979312712,55.2245137431172,36451,14337,M2966,T17,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALSI3,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.618210375946,55.2299302622435,36452,14338,M2967,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BATR,ALSI3,100,SOAR-DEFL-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.579468964035,55.2483003947501,36453,14339,M2968,T17,E00002003,2008P,2003,1998,2008,N,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-130.57980932251,55.2609079647451,36454,14341,M2970,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,,
-130.614256991521,55.2579517288921,36455,14342,M2971,T17,E00001973,1998P,1973,1948,1998,N,N,Y,BEDR,ALSI3,5,SOAR-DEAV-FLOW,UN,Dennis Landwehr,,,,,,,,,
-132.844232243591,54.7559448093622,36456,10198,C2191,T12,E00002002,2008P,2002,1997,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.005198279726,54.876291353391,36457,10199,C2192,T12,E00001978,2008P,1978,1972,1985,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.93103012372,54.9399119816372,36458,10200,C2193,T12,E00002007,2008P,2007,2005,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.678760516442,55.3091720278723,36459,10249,C2281,T12,E00002002,2008P,2002,1997,2006,N,N,N,BEDR,CON1,5,SOAR-DEFL-FLOW,UN,Darin Silkworth,,,,,,,,,
-133.598150217785,55.3062864403783,36460,10261,C2269,T12,E00001991,2005P,1991,1985,1997,N,N,N,BATR,ALRU2,30,SOAR-DEFL-FLOW,PV,Darin Silkworth,,,,,,,,,
-133.594677713203,55.3057846558762,36461,10262,C2268,T12,E00001991,2005P,1991,1985,1997,N,N,N,BATR,ALRU2,30,SOAR-DEFL-FLOW,PV,Darin Silkworth,,,,,,,,,
-133.591860490403,55.3069133632706,36462,10263,C2267,T12,E00001991,2005P,1991,1985,1997,N,N,N,BATR,ALRU2,30,SOAR-DEFL-FLOW,PV,Darin Silkworth,,,,,,,,,
-130.791757575087,54.8524376456019,36463,10682,K1568,T12,E00002003,2008P,2003,1997,2008,N,N,N,BASH,ALRU2,70,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.789971172633,54.854264069858,36464,10683,K1569,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.816319513698,54.8682021672347,36465,10684,K1570,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.815123619917,54.9047868055342,36466,10685,K1571,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,90,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.853454380707,54.9193020022315,36467,10686,K1572,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.874924801505,54.9315956892729,36468,10687,K1573,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.852328310838,54.9389257514555,36469,10688,K1574,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.846894905561,54.9350977482018,36470,10689,K1575,T12,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.846978047346,54.9345642361884,36471,10690,K1576,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.597342632486,54.8889582078605,36472,10700,K1586,T12,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-130.595966255839,54.8902064340577,36473,10701,K1587,T12,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,PV,Darin Silkworth,,,,,,,,,
-130.650197322178,54.8559586623515,36474,10703,K1589,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.631767750448,54.8405269148536,36475,10705,K1591,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.68624359,54.8162237491619,36476,10706,K1592,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.688762294181,54.8517883609589,36477,10707,K1593,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.715347352802,54.8741067473424,36478,10708,K1594,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.713144086782,54.8794726096709,36479,10709,K1595,T12,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.704534556409,54.8834876068878,36480,10710,K1596,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.699103538463,54.8852080426523,36481,10711,K1597,T12,E00002003,2008P,2003,1997,2008,N,N,N,BASH,ALRU2,60,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
-130.701546346997,54.8929091473421,36482,10712,K1598,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,Darin Silkworth,,,,,,,,,
-130.728590305648,54.9246037426903,36483,10717,K1603,T12,E00001972,2008P,1972,1948,1997,N,N,N,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,Darin Silkworth,,,,,,,,,
-132.337136043552,54.9547898862471,36484,11971,C2392,T12,E00002002,2006P,2002,1997,2005,,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,Darin Silkworth,,,,,,,,,
